n_mfcc;delta_mode;norm_mode;n_components;covariance_type;n_mels;accuracy
16;2;3;18;full;10;0,640909091
16;2;3;18;full;12;0,572727273
16;2;3;18;full;14;0,518181818
16;2;3;18;full;16;0,504545455
16;2;3;18;full;18;0,509090909
16;2;3;18;full;20;0,490909091
16;2;3;18;diag;2;
16;2;3;18;diag;4;
16;2;3;18;diag;6;
16;2;3;18;diag;8;
16;2;3;18;diag;10;0,690909091
16;2;3;18;diag;12;0,713636364
16;2;3;18;diag;14;0,745454545
16;2;3;18;diag;16;0,731818182
16;2;3;18;diag;18;0,681818182
16;2;3;18;diag;20;0,718181818
16;2;3;20;full;2;
16;2;3;20;full;4;
16;2;3;20;full;6;
16;2;3;20;full;8;
16;2;3;20;full;10;0,609090909
16;2;3;20;full;12;0,581818182
16;2;3;20;full;14;0,545454545
16;2;3;20;full;16;0,509090909
16;2;3;20;full;18;0,486363636
16;2;3;20;full;20;0,472727273
16;2;3;20;diag;2;
16;2;3;20;diag;4;
16;2;3;20;diag;6;
16;2;3;20;diag;8;
16;2;3;20;diag;10;0,731818182
16;2;3;20;diag;12;0,740909091
16;2;3;20;diag;14;0,713636364
16;2;3;20;diag;16;0,781818182
16;2;3;20;diag;18;0,722727273
16;2;3;20;diag;20;0,713636364
16;3;1;2;full;2;
16;3;1;2;full;4;
16;3;1;2;full;6;
16;3;1;2;full;8;
16;3;1;2;full;10;
16;3;1;2;full;12;
16;3;1;2;full;14;
16;3;1;2;full;16;
16;3;1;2;full;18;
16;3;1;2;full;20;
16;3;1;2;diag;2;
16;3;1;2;diag;4;
16;3;1;2;diag;6;
16;3;1;2;diag;8;
16;3;1;2;diag;10;0,686363636
16;3;1;2;diag;12;0,759090909
16;3;1;2;diag;14;0,772727273
16;3;1;2;diag;16;0,768181818
16;3;1;2;diag;18;0,754545455
16;3;1;2;diag;20;0,754545455
16;3;1;4;full;2;
16;3;1;4;full;4;
16;3;1;4;full;6;
16;3;1;4;full;8;
16;3;1;4;full;10;
16;3;1;4;full;12;
16;3;1;4;full;14;
16;3;1;4;full;16;
16;3;1;4;full;18;
16;3;1;4;full;20;
16;3;1;4;diag;2;
16;3;1;4;diag;4;
16;3;1;4;diag;6;
16;3;1;4;diag;8;
16;3;1;4;diag;10;0,722727273
16;3;1;4;diag;12;0,8
16;3;1;4;diag;14;0,8
16;3;1;4;diag;16;0,781818182
16;3;1;4;diag;18;0,790909091
16;3;1;4;diag;20;0,790909091
16;3;1;8;full;2;
16;3;1;8;full;4;
16;3;1;8;full;6;
16;3;1;8;full;8;
16;3;1;8;full;10;
16;3;1;8;full;12;
16;3;1;8;full;14;
16;3;1;8;full;16;
16;3;1;8;full;18;
16;3;1;8;full;20;
16;3;1;8;diag;2;
16;3;1;8;diag;4;
16;3;1;8;diag;6;
16;3;1;8;diag;8;
16;3;1;8;diag;10;0,7
16;3;1;8;diag;12;0,781818182
16;3;1;8;diag;14;0,772727273
16;3;1;8;diag;16;0,795454545
16;3;1;8;diag;18;0,763636364
16;3;1;8;diag;20;0,75
16;3;1;10;full;2;
16;3;1;10;full;4;
16;3;1;10;full;6;
16;3;1;10;full;8;
16;3;1;10;full;10;
16;3;1;10;full;12;
16;3;1;10;full;14;
16;3;1;10;full;16;
16;3;1;10;full;18;
16;3;1;10;full;20;
16;3;1;10;diag;2;
16;3;1;10;diag;4;
16;3;1;10;diag;6;
16;3;1;10;diag;8;
16;3;1;10;diag;10;0,740909091
16;3;1;10;diag;12;0,763636364
16;3;1;10;diag;14;0,763636364
16;3;1;10;diag;16;0,736363636
16;3;1;10;diag;18;0,759090909
16;3;1;10;diag;20;0,740909091
16;3;1;12;full;2;
16;3;1;12;full;4;
16;3;1;12;full;6;
16;3;1;12;full;8;
16;3;1;12;full;10;
16;3;1;12;full;12;
16;3;1;12;full;14;
16;3;1;12;full;16;
16;3;1;12;full;18;
16;3;1;12;full;20;
16;3;1;12;diag;2;
16;3;1;12;diag;4;
16;3;1;12;diag;6;
16;3;1;12;diag;8;
16;3;1;12;diag;10;0,754545455
16;3;1;12;diag;12;0,781818182
16;3;1;12;diag;14;0,768181818
16;3;1;12;diag;16;0,740909091
16;3;1;12;diag;18;0,759090909
16;3;1;12;diag;20;0,768181818
16;3;1;14;full;2;
16;3;1;14;full;4;
16;3;1;14;full;6;
16;3;1;14;full;8;
16;3;1;14;full;10;
16;3;1;14;full;12;
16;3;1;14;full;14;
16;3;1;14;full;16;
16;3;1;14;full;18;
16;3;1;14;full;20;
16;3;1;14;diag;2;
16;3;1;14;diag;4;
16;3;1;14;diag;6;
16;3;1;14;diag;8;
16;3;1;14;diag;10;0,709090909
16;3;1;14;diag;12;0,754545455
16;3;1;14;diag;14;0,745454545
16;3;1;14;diag;16;0,731818182
16;3;1;14;diag;18;0,745454545
16;3;1;14;diag;20;0,763636364
16;3;1;16;full;2;
16;3;1;16;full;4;
16;3;1;16;full;6;
16;3;1;16;full;8;
16;3;1;16;full;10;
16;3;1;16;full;12;
16;3;1;16;full;14;
16;3;1;16;full;16;
16;3;1;16;full;18;
16;3;1;16;full;20;
16;3;1;16;diag;2;
16;3;1;16;diag;4;
16;3;1;16;diag;6;
16;3;1;16;diag;8;
16;3;1;16;diag;10;0,754545455
16;3;1;16;diag;12;0,740909091
16;3;1;16;diag;14;0,768181818
16;3;1;16;diag;16;0,754545455
16;3;1;16;diag;18;0,740909091
16;3;1;16;diag;20;0,740909091
16;3;1;18;full;2;
16;3;1;18;full;4;
16;3;1;18;full;6;
16;3;1;18;full;8;
16;3;1;18;full;10;
16;3;1;18;full;12;
16;3;1;18;full;14;
16;3;1;18;full;16;
16;3;1;18;full;18;
16;3;1;18;full;20;
16;3;1;18;diag;2;
16;3;1;18;diag;4;
16;3;1;18;diag;6;
16;3;1;18;diag;8;
16;3;1;18;diag;10;0,713636364
16;3;1;18;diag;12;0,740909091
16;3;1;18;diag;14;0,713636364
16;3;1;18;diag;16;0,731818182
16;3;1;18;diag;18;0,704545455
16;3;1;18;diag;20;0,75
16;3;1;20;full;2;
16;3;1;20;full;4;
16;3;1;20;full;6;
16;3;1;20;full;8;
16;3;1;20;full;10;
16;3;1;20;full;12;
16;3;1;20;full;14;
16;3;1;20;full;16;
16;3;1;20;full;18;
16;3;1;20;full;20;
16;3;1;20;diag;2;
16;3;1;20;diag;4;
16;3;1;20;diag;6;
16;3;1;20;diag;8;
16;3;1;20;diag;10;0,727272727
16;3;1;20;diag;12;0,718181818
16;3;1;20;diag;14;0,736363636
16;3;1;20;diag;16;0,722727273
16;3;1;20;diag;18;0,7
16;3;1;20;diag;20;0,713636364
16;3;2;2;full;2;
16;3;2;2;full;4;
16;3;2;2;full;6;
16;3;2;2;full;8;
16;3;2;2;full;10;
16;3;2;2;full;12;
16;3;2;2;full;14;
16;3;2;2;full;16;
16;3;2;2;full;18;
16;3;2;2;full;20;
16;3;2;2;diag;2;
16;3;2;2;diag;4;
16;3;2;2;diag;6;
16;3;2;2;diag;8;
16;3;2;2;diag;10;0,695454545
16;3;2;2;diag;12;0,736363636
16;3;2;2;diag;14;0,790909091
16;3;2;2;diag;16;0,777272727
16;3;2;2;diag;18;0,768181818
16;3;2;2;diag;20;0,772727273
16;3;2;4;full;2;
16;3;2;4;full;4;
16;3;2;4;full;6;
16;3;2;4;full;8;
16;3;2;4;full;10;
16;3;2;4;full;12;
16;3;2;4;full;14;
16;3;2;4;full;16;
16;3;2;4;full;18;
16;3;2;4;full;20;
16;3;2;4;diag;2;
16;3;2;4;diag;4;
16;3;2;4;diag;6;
16;3;2;4;diag;8;
16;3;2;4;diag;10;0,736363636
16;3;2;4;diag;12;0,781818182
16;3;2;4;diag;14;0,822727273
16;3;2;4;diag;16;0,795454545
16;3;2;4;diag;18;0,813636364
16;3;2;4;diag;20;0,786363636
16;3;2;8;full;2;
16;3;2;8;full;4;
16;3;2;8;full;6;
16;3;2;8;full;8;
16;3;2;8;full;10;
16;3;2;8;full;12;
16;3;2;8;full;14;
16;3;2;8;full;16;
16;3;2;8;full;18;
16;3;2;8;full;20;
16;3;2;8;diag;2;
16;3;2;8;diag;4;
16;3;2;8;diag;6;
16;3;2;8;diag;8;
16;3;2;8;diag;10;0,7
16;3;2;8;diag;12;0,754545455
16;3;2;8;diag;14;0,786363636
16;3;2;8;diag;16;0,768181818
16;3;2;8;diag;18;0,768181818
16;3;2;8;diag;20;0,786363636
16;3;2;10;full;2;
16;3;2;10;full;4;
16;3;2;10;full;6;
16;3;2;10;full;8;
16;3;2;10;full;10;
16;3;2;10;full;12;
16;3;2;10;full;14;
16;3;2;10;full;16;
16;3;2;10;full;18;
16;3;2;10;full;20;
16;3;2;10;diag;2;
16;3;2;10;diag;4;
16;3;2;10;diag;6;
16;3;2;10;diag;8;
16;3;2;10;diag;10;0,722727273
16;3;2;10;diag;12;0,781818182
16;3;2;10;diag;14;0,781818182
16;3;2;10;diag;16;0,781818182
16;3;2;10;diag;18;0,75
16;3;2;10;diag;20;0,740909091
16;3;2;12;full;2;
16;3;2;12;full;4;
16;3;2;12;full;6;
16;3;2;12;full;8;
16;3;2;12;full;10;
16;3;2;12;full;12;
16;3;2;12;full;14;
16;3;2;12;full;16;
16;3;2;12;full;18;
16;3;2;12;full;20;
16;3;2;12;diag;2;
16;3;2;12;diag;4;
16;3;2;12;diag;6;
16;3;2;12;diag;8;
16;3;2;12;diag;10;0,722727273
16;3;2;12;diag;12;0,759090909
16;3;2;12;diag;14;0,786363636
16;3;2;12;diag;16;0,763636364
16;3;2;12;diag;18;0,727272727
16;3;2;12;diag;20;0,745454545
16;3;2;14;full;2;
16;3;2;14;full;4;
16;3;2;14;full;6;
16;3;2;14;full;8;
16;3;2;14;full;10;
16;3;2;14;full;12;
16;3;2;14;full;14;
16;3;2;14;full;16;
16;3;2;14;full;18;
16;3;2;14;full;20;
16;3;2;14;diag;2;
16;3;2;14;diag;4;
16;3;2;14;diag;6;
16;3;2;14;diag;8;
16;3;2;14;diag;10;0,7
16;3;2;14;diag;12;0,727272727
16;3;2;14;diag;14;0,768181818
16;3;2;14;diag;16;0,772727273
16;3;2;14;diag;18;0,722727273
16;3;2;14;diag;20;0,763636364
16;3;2;16;full;2;
16;3;2;16;full;4;
16;3;2;16;full;6;
16;3;2;16;full;8;
16;3;2;16;full;10;
16;3;2;16;full;12;
16;3;2;16;full;14;
16;3;2;16;full;16;
16;3;2;16;full;18;
16;3;2;16;full;20;
16;3;2;16;diag;2;
16;3;2;16;diag;4;
16;3;2;16;diag;6;
16;3;2;16;diag;8;
16;3;2;16;diag;10;0,727272727
16;3;2;16;diag;12;0,731818182
16;3;2;16;diag;14;0,759090909
16;3;2;16;diag;16;0,763636364
16;3;2;16;diag;18;0,740909091
16;3;2;16;diag;20;0,759090909
16;3;2;18;full;2;
16;3;2;18;full;4;
16;3;2;18;full;6;
16;3;2;18;full;8;
16;3;2;18;full;10;
16;3;2;18;full;12;
16;3;2;18;full;14;
16;3;2;18;full;16;
16;3;2;18;full;18;
16;3;2;18;full;20;
16;3;2;18;diag;2;
16;3;2;18;diag;4;
16;3;2;18;diag;6;
16;3;2;18;diag;8;
16;3;2;18;diag;10;0,677272727
16;3;2;18;diag;12;0,722727273
16;3;2;18;diag;14;0,731818182
16;3;2;18;diag;16;0,731818182
16;3;2;18;diag;18;0,713636364
16;3;2;18;diag;20;0,754545455
16;3;2;20;full;2;
16;3;2;20;full;4;
16;3;2;20;full;6;
16;3;2;20;full;8;
16;3;2;20;full;10;
16;3;2;20;full;12;
16;3;2;20;full;14;
16;3;2;20;full;16;
16;3;2;20;full;18;
16;3;2;20;full;20;
16;3;2;20;diag;2;
16;3;2;20;diag;4;
16;3;2;20;diag;6;
16;3;2;20;diag;8;
16;3;2;20;diag;10;0,695454545
16;3;2;20;diag;12;0,718181818
16;3;2;20;diag;14;0,736363636
16;3;2;20;diag;16;0,754545455
16;3;2;20;diag;18;0,7
16;3;2;20;diag;20;0,736363636
16;3;3;2;full;2;
16;3;3;2;full;4;
16;3;3;2;full;6;
16;3;3;2;full;8;
16;3;3;2;full;10;0,745454545
16;3;3;2;full;12;0,759090909
16;3;3;2;full;14;0,745454545
16;3;3;2;full;16;0,722727273
16;3;3;2;full;18;0,75
16;3;3;2;full;20;0,754545455
16;3;3;2;diag;2;
16;3;3;2;diag;4;
16;3;3;2;diag;6;
16;3;3;2;diag;8;
16;3;3;2;diag;10;0,663636364
16;3;3;2;diag;12;0,75
16;3;3;2;diag;14;0,768181818
16;3;3;2;diag;16;0,781818182
16;3;3;2;diag;18;0,777272727
16;3;3;2;diag;20;0,772727273
16;3;3;4;full;2;
16;3;3;4;full;4;
16;3;3;4;full;6;
16;3;3;4;full;8;
16;3;3;4;full;10;0,731818182
16;3;3;4;full;12;0,763636364
16;3;3;4;full;14;0,704545455
16;3;3;4;full;16;0,690909091
16;3;3;4;full;18;0,659090909
16;3;3;4;full;20;0,654545455
16;3;3;4;diag;2;
16;3;3;4;diag;4;
16;3;3;4;diag;6;
16;3;3;4;diag;8;
16;3;3;4;diag;10;0,659090909
16;3;3;4;diag;12;0,709090909
16;3;3;4;diag;14;0,790909091
16;3;3;4;diag;16;0,772727273
16;3;3;4;diag;18;0,754545455
16;3;3;4;diag;20;0,763636364
16;3;3;8;full;2;
16;3;3;8;full;4;
16;3;3;8;full;6;
16;3;3;8;full;8;
16;3;3;8;full;10;0,681818182
16;3;3;8;full;12;0,7
16;3;3;8;full;14;0,627272727
16;3;3;8;full;16;0,645454545
16;3;3;8;full;18;0,627272727
16;3;3;8;full;20;0,636363636
16;3;3;8;diag;2;
16;3;3;8;diag;4;
16;3;3;8;diag;6;
16;3;3;8;diag;8;
16;3;3;8;diag;10;0,727272727
16;3;3;8;diag;12;0,754545455
16;3;3;8;diag;14;0,772727273
16;3;3;8;diag;16;0,745454545
16;3;3;8;diag;18;0,777272727
16;3;3;8;diag;20;0,781818182
16;3;3;10;full;2;
16;3;3;10;full;4;
16;3;3;10;full;6;
16;3;3;10;full;8;
16;3;3;10;full;10;0,654545455
16;3;3;10;full;12;0,709090909
16;3;3;10;full;14;0,622727273
16;3;3;10;full;16;0,622727273
16;3;3;10;full;18;0,577272727
16;3;3;10;full;20;0,590909091
16;3;3;10;diag;2;
16;3;3;10;diag;4;
16;3;3;10;diag;6;
16;3;3;10;diag;8;
16;3;3;10;diag;10;0,709090909
16;3;3;10;diag;12;0,777272727
16;3;3;10;diag;14;0,736363636
16;3;3;10;diag;16;0,777272727
16;3;3;10;diag;18;0,777272727
16;3;3;10;diag;20;0,781818182
16;3;3;12;full;2;
16;3;3;12;full;4;
16;3;3;12;full;6;
16;3;3;12;full;8;
16;3;3;12;full;10;0,65
16;3;3;12;full;12;0,640909091
16;3;3;12;full;14;0,609090909
16;3;3;12;full;16;0,559090909
16;3;3;12;full;18;0,590909091
16;3;3;12;full;20;0,563636364
16;3;3;12;diag;2;
16;3;3;12;diag;4;
16;3;3;12;diag;6;
16;3;3;12;diag;8;
16;3;3;12;diag;10;0,704545455
16;3;3;12;diag;12;0,727272727
16;3;3;12;diag;14;0,718181818
16;3;3;12;diag;16;0,722727273
16;3;3;12;diag;18;0,759090909
16;3;3;12;diag;20;0,763636364
16;3;3;14;full;2;
16;3;3;14;full;4;
16;3;3;14;full;6;
16;3;3;14;full;8;
16;3;3;14;full;10;0,631818182
16;3;3;14;full;12;0,627272727
16;3;3;14;full;14;0,613636364
16;3;3;14;full;16;0,545454545
16;3;3;14;full;18;0,554545455
16;3;3;14;full;20;0,540909091
16;3;3;14;diag;2;
16;3;3;14;diag;4;
16;3;3;14;diag;6;
16;3;3;14;diag;8;
16;3;3;14;diag;10;0,7
16;3;3;14;diag;12;0,736363636
16;3;3;14;diag;14;0,740909091
16;3;3;14;diag;16;0,772727273
16;3;3;14;diag;18;0,718181818
16;3;3;14;diag;20;0,709090909
16;3;3;16;full;2;
16;3;3;16;full;4;
16;3;3;16;full;6;
16;3;3;16;full;8;
16;3;3;16;full;10;0,590909091
16;3;3;16;full;12;0,609090909
16;3;3;16;full;14;0,577272727
16;3;3;16;full;16;0,518181818
16;3;3;16;full;18;0,5
16;3;3;16;full;20;0,554545455
16;3;3;16;diag;2;
16;3;3;16;diag;4;
16;3;3;16;diag;6;
16;3;3;16;diag;8;
16;3;3;16;diag;10;0,7
16;3;3;16;diag;12;0,718181818
16;3;3;16;diag;14;0,731818182
16;3;3;16;diag;16;0,745454545
16;3;3;16;diag;18;0,713636364
16;3;3;16;diag;20;0,745454545
16;3;3;18;full;2;
16;3;3;18;full;4;
16;3;3;18;full;6;
16;3;3;18;full;8;
16;3;3;18;full;10;0,595454545
16;3;3;18;full;12;0,586363636
16;3;3;18;full;14;0,581818182
16;3;3;18;full;16;0,527272727
16;3;3;18;full;18;0,481818182
16;3;3;18;full;20;0,472727273
16;3;3;18;diag;2;
16;3;3;18;diag;4;
16;3;3;18;diag;6;
16;3;3;18;diag;8;
16;3;3;18;diag;10;0,709090909
16;3;3;18;diag;12;0,754545455
16;3;3;18;diag;14;0,731818182
16;3;3;18;diag;16;0,727272727
16;3;3;18;diag;18;0,681818182
16;3;3;18;diag;20;0,709090909
16;3;3;20;full;2;
16;3;3;20;full;4;
16;3;3;20;full;6;
16;3;3;20;full;8;
16;3;3;20;full;10;0,554545455
16;3;3;20;full;12;0,545454545
16;3;3;20;full;14;0,513636364
16;3;3;20;full;16;0,490909091
16;3;3;20;full;18;0,440909091
16;3;3;20;full;20;0,472727273
16;3;3;20;diag;2;
16;3;3;20;diag;4;
16;3;3;20;diag;6;
16;3;3;20;diag;8;
16;3;3;20;diag;10;0,686363636
16;3;3;20;diag;12;0,736363636
16;3;3;20;diag;14;0,704545455
16;3;3;20;diag;16;0,754545455
16;3;3;20;diag;18;0,709090909
16;3;3;20;diag;20;0,722727273
18;1;1;2;full;2;0,481818182
18;1;1;2;full;4;0,777272727
18;1;1;2;full;6;0,831818182
18;1;1;2;full;8;0,840909091
18;1;1;2;full;10;0,8
18;1;1;2;full;12;0,781818182
18;1;1;2;full;14;0,777272727
18;1;1;2;full;16;0,727272727
18;1;1;2;full;18;0,718181818
18;1;1;2;full;20;0,745454545
18;1;1;2;diag;2;0,481818182
18;1;1;2;diag;4;0,754545455
18;1;1;2;diag;6;0,781818182
18;1;1;2;diag;8;0,781818182
18;1;1;2;diag;10;0,813636364
18;1;1;2;diag;12;0,827272727
18;1;1;2;diag;14;0,8
18;1;1;2;diag;16;0,813636364
18;1;1;2;diag;18;0,813636364
18;1;1;2;diag;20;0,809090909
18;1;1;4;full;2;0,495454545
18;1;1;4;full;4;0,781818182
18;1;1;4;full;6;0,790909091
18;1;1;4;full;8;0,772727273
18;1;1;4;full;10;0,772727273
18;1;1;4;full;12;0,745454545
18;1;1;4;full;14;0,713636364
18;1;1;4;full;16;0,695454545
18;1;1;4;full;18;0,65
18;1;1;4;full;20;0,659090909
18;1;1;4;diag;2;0,495454545
18;1;1;4;diag;4;0,772727273
18;1;1;4;diag;6;0,790909091
18;1;1;4;diag;8;0,813636364
18;1;1;4;diag;10;0,772727273
18;1;1;4;diag;12;0,8
18;1;1;4;diag;14;0,781818182
18;1;1;4;diag;16;0,786363636
18;1;1;4;diag;18;0,777272727
18;1;1;4;diag;20;0,786363636
18;1;1;8;full;2;0,504545455
18;1;1;8;full;4;0,763636364
18;1;1;8;full;6;0,790909091
18;1;1;8;full;8;0,754545455
18;1;1;8;full;10;0,704545455
18;1;1;8;full;12;0,690909091
18;1;1;8;full;14;0,672727273
18;1;1;8;full;16;0,654545455
18;1;1;8;full;18;0,640909091
18;1;1;8;full;20;0,609090909
18;1;1;8;diag;2;0,504545455
18;1;1;8;diag;4;0,772727273
18;1;1;8;diag;6;0,786363636
18;1;1;8;diag;8;0,790909091
18;1;1;8;diag;10;0,75
18;1;1;8;diag;12;0,804545455
18;1;1;8;diag;14;0,768181818
18;1;1;8;diag;16;0,754545455
18;1;1;8;diag;18;0,740909091
18;1;1;8;diag;20;0,736363636
18;1;1;10;full;2;0,509090909
18;1;1;10;full;4;0,768181818
18;1;1;10;full;6;0,790909091
18;1;1;10;full;8;0,731818182
18;1;1;10;full;10;0,718181818
18;1;1;10;full;12;0,690909091
18;1;1;10;full;14;0,640909091
18;1;1;10;full;16;0,622727273
18;1;1;10;full;18;0,604545455
18;1;1;10;full;20;0,586363636
18;1;1;10;diag;2;0,509090909
18;1;1;10;diag;4;0,772727273
18;1;1;10;diag;6;0,759090909
18;1;1;10;diag;8;0,759090909
18;1;1;10;diag;10;0,745454545
18;1;1;10;diag;12;0,768181818
18;1;1;10;diag;14;0,740909091
18;1;1;10;diag;16;0,772727273
18;1;1;10;diag;18;0,740909091
18;1;1;10;diag;20;0,690909091
18;1;1;12;full;2;0,518181818
18;1;1;12;full;4;0,731818182
18;1;1;12;full;6;0,75
18;1;1;12;full;8;0,740909091
18;1;1;12;full;10;0,709090909
18;1;1;12;full;12;0,677272727
18;1;1;12;full;14;0,640909091
18;1;1;12;full;16;0,604545455
18;1;1;12;full;18;0,6
18;1;1;12;full;20;0,595454545
18;1;1;12;diag;2;0,518181818
18;1;1;12;diag;4;0,75
18;1;1;12;diag;6;0,768181818
18;1;1;12;diag;8;0,759090909
18;1;1;12;diag;10;0,731818182
18;1;1;12;diag;12;0,754545455
18;1;1;12;diag;14;0,7
18;1;1;12;diag;16;0,727272727
18;1;1;12;diag;18;0,722727273
18;1;1;12;diag;20;0,681818182
18;1;1;14;full;2;0,495454545
18;1;1;14;full;4;0,736363636
18;1;1;14;full;6;0,777272727
18;1;1;14;full;8;0,727272727
18;1;1;14;full;10;0,709090909
18;1;1;14;full;12;0,672727273
18;1;1;14;full;14;0,627272727
18;1;1;14;full;16;0,577272727
18;1;1;14;full;18;0,568181818
18;1;1;14;full;20;
18;1;1;14;diag;2;0,495454545
18;1;1;14;diag;4;0,759090909
18;1;1;14;diag;6;0,754545455
18;1;1;14;diag;8;0,736363636
18;1;1;14;diag;10;0,740909091
18;1;1;14;diag;12;0,768181818
18;1;1;14;diag;14;0,722727273
18;1;1;14;diag;16;0,731818182
18;1;1;14;diag;18;0,718181818
18;1;1;14;diag;20;0,695454545
18;1;1;16;full;2;0,490909091
18;1;1;16;full;4;0,75
18;1;1;16;full;6;0,740909091
18;1;1;16;full;8;0,722727273
18;1;1;16;full;10;0,709090909
18;1;1;16;full;12;0,663636364
18;1;1;16;full;14;0,6
18;1;1;16;full;16;0,586363636
18;1;1;16;full;18;0,581818182
18;1;1;16;full;20;0,55
18;1;1;16;diag;2;0,490909091
18;1;1;16;diag;4;0,763636364
18;1;1;16;diag;6;0,731818182
18;1;1;16;diag;8;0,727272727
18;1;1;16;diag;10;0,777272727
18;1;1;16;diag;12;0,740909091
18;1;1;16;diag;14;0,713636364
18;1;1;16;diag;16;0,704545455
18;1;1;16;diag;18;0,7
18;1;1;16;diag;20;0,681818182
18;1;1;18;full;2;0,486363636
18;1;1;18;full;4;0,731818182
18;1;1;18;full;6;0,722727273
18;1;1;18;full;8;0,686363636
18;1;1;18;full;10;0,677272727
18;1;1;18;full;12;0,645454545
18;1;1;18;full;14;0,604545455
18;1;1;18;full;16;
18;1;1;18;full;18;
18;1;1;18;full;20;
18;1;1;18;diag;2;0,486363636
18;1;1;18;diag;4;0,763636364
18;1;1;18;diag;6;0,754545455
18;1;1;18;diag;8;0,731818182
18;1;1;18;diag;10;0,745454545
18;1;1;18;diag;12;0,736363636
18;1;1;18;diag;14;0,727272727
18;1;1;18;diag;16;0,7
18;1;1;18;diag;18;0,709090909
18;1;1;18;diag;20;0,672727273
18;1;1;20;full;2;0,468181818
18;1;1;20;full;4;0,713636364
18;1;1;20;full;6;0,736363636
18;1;1;20;full;8;0,672727273
18;1;1;20;full;10;0,645454545
18;1;1;20;full;12;0,622727273
18;1;1;20;full;14;0,590909091
18;1;1;20;full;16;
18;1;1;20;full;18;
18;1;1;20;full;20;
18;1;1;20;diag;2;0,468181818
18;1;1;20;diag;4;0,768181818
18;1;1;20;diag;6;0,768181818
18;1;1;20;diag;8;0,740909091
18;1;1;20;diag;10;0,759090909
18;1;1;20;diag;12;0,722727273
18;1;1;20;diag;14;0,690909091
18;1;1;20;diag;16;0,704545455
18;1;1;20;diag;18;0,686363636
18;1;1;20;diag;20;0,690909091
18;1;2;2;full;2;0,1
18;1;2;2;full;4;
18;1;2;2;full;6;
18;1;2;2;full;8;
18;1;2;2;full;10;
18;1;2;2;full;12;
18;1;2;2;full;14;
18;1;2;2;full;16;
18;1;2;2;full;18;
18;1;2;2;full;20;
18;1;2;2;diag;2;0,1
18;1;2;2;diag;4;0,618181818
18;1;2;2;diag;6;0,654545455
18;1;2;2;diag;8;0,768181818
18;1;2;2;diag;10;0,790909091
18;1;2;2;diag;12;0,781818182
18;1;2;2;diag;14;0,795454545
18;1;2;2;diag;16;0,795454545
18;1;2;2;diag;18;0,8
18;1;2;2;diag;20;0,809090909
18;1;2;4;full;2;0,1
18;1;2;4;full;4;
18;1;2;4;full;6;
18;1;2;4;full;8;
18;1;2;4;full;10;
18;1;2;4;full;12;
18;1;2;4;full;14;
18;1;2;4;full;16;
18;1;2;4;full;18;
18;1;2;4;full;20;
18;1;2;4;diag;2;0,1
18;1;2;4;diag;4;0,636363636
18;1;2;4;diag;6;0,690909091
18;1;2;4;diag;8;0,736363636
18;1;2;4;diag;10;0,790909091
18;1;2;4;diag;12;0,813636364
18;1;2;4;diag;14;0,795454545
18;1;2;4;diag;16;0,8
18;1;2;4;diag;18;0,795454545
18;1;2;4;diag;20;0,8
18;1;2;8;full;2;0,1
18;1;2;8;full;4;
18;1;2;8;full;6;
18;1;2;8;full;8;
18;1;2;8;full;10;
18;1;2;8;full;12;
18;1;2;8;full;14;
18;1;2;8;full;16;
18;1;2;8;full;18;
18;1;2;8;full;20;
18;1;2;8;diag;2;0,1
18;1;2;8;diag;4;0,595454545
18;1;2;8;diag;6;0,7
18;1;2;8;diag;8;0,731818182
18;1;2;8;diag;10;0,781818182
18;1;2;8;diag;12;0,772727273
18;1;2;8;diag;14;0,745454545
18;1;2;8;diag;16;0,75
18;1;2;8;diag;18;0,736363636
18;1;2;8;diag;20;0,727272727
18;1;2;10;full;2;0,1
18;1;2;10;full;4;
18;1;2;10;full;6;
18;1;2;10;full;8;
18;1;2;10;full;10;
18;1;2;10;full;12;
18;1;2;10;full;14;
18;1;2;10;full;16;
18;1;2;10;full;18;
18;1;2;10;full;20;
18;1;2;10;diag;2;0,1
18;1;2;10;diag;4;0,577272727
18;1;2;10;diag;6;0,695454545
18;1;2;10;diag;8;0,709090909
18;1;2;10;diag;10;0,754545455
18;1;2;10;diag;12;0,786363636
18;1;2;10;diag;14;0,754545455
18;1;2;10;diag;16;0,759090909
18;1;2;10;diag;18;0,740909091
18;1;2;10;diag;20;0,745454545
18;1;2;12;full;2;0,1
18;1;2;12;full;4;
18;1;2;12;full;6;
18;1;2;12;full;8;
18;1;2;12;full;10;
18;1;2;12;full;12;
18;1;2;12;full;14;
18;1;2;12;full;16;
18;1;2;12;full;18;
18;1;2;12;full;20;
18;1;2;12;diag;2;0,1
18;1;2;12;diag;4;0,613636364
18;1;2;12;diag;6;0,690909091
18;1;2;12;diag;8;0,718181818
18;1;2;12;diag;10;0,754545455
18;1;2;12;diag;12;0,759090909
18;1;2;12;diag;14;0,736363636
18;1;2;12;diag;16;0,763636364
18;1;2;12;diag;18;0,736363636
18;1;2;12;diag;20;0,722727273
18;1;2;14;full;2;0,1
18;1;2;14;full;4;
18;1;2;14;full;6;
18;1;2;14;full;8;
18;1;2;14;full;10;
18;1;2;14;full;12;
18;1;2;14;full;14;
18;1;2;14;full;16;
18;1;2;14;full;18;
18;1;2;14;full;20;
18;1;2;14;diag;2;0,1
